psmiles,value
*OC(=O)c1c(cc(cc1)C(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)c1nc2c(n1CC)cc(cc2)[N+](=O)[O-])OC,327
*OC(=O)c1c(cc(cc1)C(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)C=Cc1nc2c(n1CC)cc(cc2)[N+](=O)[O-])OC,292
*Oc1ccc(cc1)C1(c2ccccc2-c2ccccc12)c1ccc(cc1)OC(=O)C12CC3(CC(CC(C1)C3)C2)C(=O)*,400
*C(=O)C(=Cc1ccc(cc1)N=Nc1ccc(cc1)N(CCO*)CCO*)C#N,240
*NC(=O)CCCCCCCCC(=O)NCC(CCC*)(C)C,342
*NC(=O)c1c(c(c(c(c1F)F)C(=O)NCCCCCC*)F)F,379
*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)c2ccc(cc2)NC(=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)*)cc1,400
*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)c2ccc(cc2)NC(=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)*)cc1,445
*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)c2ccc(cc2)NC(=O)CCCCCCCCC(=O)Nc2ccc(cc2)*)cc1,320
*Nc1c(cc(cc1)c1cc(c(cc1)NC(=O)c1cc(ccc1)C(=O)*)O)O,628
*NC(=O)CCCCCC(=O)NC*,238
*NC(=O)CCCC(=O)NC*,238
*NC(=O)CCCCCCC(=O)NC*,520
*NC(=O)CCCCCCCCCCC(=O)NC*,275
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)C(=O)*)Oc1ccccc1,435
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)*)C)C,440
*Nc1ccc(cc1)C1(c2ccccc2-c2ccccc12)c1ccc(cc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)*)C)C,435
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)*)C)C)(C(F)(F)F)C(F)(F)F,451
*S(=O)(=O)c1cc(ccc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)Nc1cc(ccc1)*)C)C,439
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCC,330
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCC,330
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCC,330
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCC,330
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCC,330
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCC,330
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCC,330
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCC,330
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCC,330
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCCCC,330
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCCCC,330
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCCCC,330
*n1nc(c2c(c1=O)cc(cc2)c1cc2c(c(nn(c2=O)c2ccc(cc2)S(=O)(=O)c2ccc(cc2)*)c2ccccc2)cc1)c1ccccc1,479
*n1nc(c2cc3c(cc2c1=O)c(nn(c3=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)*)c1ccccc1)c1ccccc1,488
*=NNC(=S)N=Cc1ccc(cc1)C=*,171
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Oc1ccccc1,400
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Oc1ccc(cc1)c1ccccc1,360
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)*)c1ccccc1,465
*Nc1cc(ccc1)NC(=O)C=CC(=O)*,179
*Nc1ccc(cc1)NC(=O)C=CC(=O)*,179
*c1nc(nc(n1)NC(=O)C=CC(=O)N*)N,259
*Nc1cc(cc(c1)C(=O)Oc1ccc(cc1)Oc1cc(c(cc1)C#N)C#N)NC(=O)c1cc(ccc1)C(=O)*,368.3333333
*=C1c2c(N(C1=O)CC(CCCCCCCC)CCCCCC)cc(cc2)c1cc2c(C(=*)C(=O)N2CC(CCCCCCCC)CCCCCC)cc1,380
*Nc1cc(cc(c1)C(=O)*)C(=O)*,381.8
*Nc1cc(cc(c1)C(=O)*)N*,407.44
*Nc1c(ccc(c1)NC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)C(C(=O)NCc1ccc(cc1)CNC(=O)C(C(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)*)(C)C)(C)C)N=Nc1ccc(cc1)[N+](=O)[O-],277
*C(=O)C(C(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)Nc1cc(ccc1N=Nc1ccc(cc1)[N+](=O)[O-])NC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)C(C(=O)NCCN(CCN*)CCN*)(C)C)(C)C,241.3333333
*C(=O)C(C(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)Nc1cc(ccc1N=Nc1ccc(cc1)[N+](=O)[O-])NC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)C(C(=O)Nc1cc(ccc1)P(=O)(c1cc(ccc1)N*)c1cc(ccc1)N*)(C)C)(C)C,252
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1c(cc(cc1)[N+](=O)[O-])C)C,220
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)c1oc2c(n1)ccc(c2)[N+](=O)[O-])C,330
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)c1oc2c(n1)cccc2)C,308
*SC(=O)N(CC*)Cc1ccccc1,315
*SC(=O)N(CCC*)Cc1ccccc1,353
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)c1nc2c([nH]1)ccc(c2)[N+](=O)[O-])C,291
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)N=Nc1c(cc(c(c1)OC)N=Nc1ccc(cc1)[N+](=O)[O-])OC)C,285
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)N=Nc1cc(c(cc1)N=Nc1c(cc(c(c1)OC)N=Nc1ccc(cc1)[N+](=O)[O-])OC)C)C,272
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)c1nc2c(n1CC)cc(cc2)[N+](=O)[O-])C,275
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)C=Cc1nc2c(n1CC)cc(cc2)[N+](=O)[O-])C,292
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCN(CC*)c1ccc(cc1)C=CC1=C(C(=C(C#N)C#N)OC1(C)C)C#N)C,281
*Nc1ccc(cc1)CCc1ccc(cc1)NC(=O)*,370
*Nc1c(cccc1)CCc1ccc(cc1)NC(=O)Nc1ccc(cc1)CCc1ccc(cc1)NC(=O)*,305
*Nc1c(cccc1)CCc1c(cccc1)NC(=O)Nc1ccc(cc1)CCc1ccc(cc1)NC(=O)*,330
*Nc1c(cccc1)CCc1c(cccc1)NC(=O)*,330
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)Nc1ccc(cc1)CCc1ccc(cc1)NC(=O)*,320
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)Nc1c(cccc1)CCc1ccc(cc1)NC(=O)*,312.5
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)Nc1c(cccc1)CCc1c(cccc1)NC(=O)*,300
*Nc1c(ccc(c1)NC(=O)Nc1ccc(cc1)CCc1ccc(cc1)NC(=O)*)C,315
*Nc1c(ccc(c1)NC(=O)Nc1c(cccc1)CCc1c(cccc1)NC(=O)*)C,325
*Nc1ccc(cc1)CCc1ccc(cc1)NC(=O)NCCCCCCNC(=O)*,350
*Nc1c(cccc1)CCc1ccc(cc1)NC(=O)NCCCCCCNC(=O)*,310
*Nc1c(cccc1)CCc1c(cccc1)NC(=O)NCCCCCCNC(=O)*,280
*Nc1c(ccc(c1)NC(=O)NCCCCCCNC(=O)*)C,330
*Nc1c(cccc1)CCc1ccc(cc1)NC(=O)*,320
*Nc1c(ccc(c1)NC(=O)Nc1ccc(cc1)CCc1c(cccc1)NC(=O)*)C,300
*Nc1c(cccc1)CCc1c(cccc1)NC(=O)Nc1c(cccc1)CCc1ccc(cc1)NC(=O)*,360
*c1nc(ccc1)NC(=O)NCCCCCCNC(=O)N*,272.5
*c1nc(ccc1)NC(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)N*,260
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2cc(ccc2)Oc2ccc(cc2)*)cc1,572
*c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)C(=O)O)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,420
*c1cc2c(C(=O)N(C2=O)c2c3c(ccc2)c(ccc3)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,525
*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,535
*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)S(=O)(=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,542.2857143
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)CCCCC*,373
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)CCCCCC*,393
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)CCCCCCCCCC*,389
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)Oc1ccc(cc1)c1ccc(cc1)OC(=O)CCCCCCCCCCC*,368
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2c(cc(c(c2)*)O)O)cc1,350
*c1cc2c(C(=O)N(C2=O)c2c(cc(c(c2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)O)O)cc1,462
*c1cc2c(C(=O)N(C2=O)c2c(cc(c(c2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)O)O)cc1,493
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2c(cc(c(c2)*)O)O)cc1,478
*n1c(=O)c2cc3c(cc2c1=O)c(=O)n(c3=O)c1c(cc(c(c1)*)O)O,418
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2ccc(cc2)*)cc1,485
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2cc(ccc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2cc(ccc2)NC(=O)c2ccc(cc2)*)cc1,467
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2cc(ccc2)S(=O)(=O)c2cc(ccc2)NC(=O)c2ccc(cc2)*)cc1,456
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,472
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,470
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,462
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)C(c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)(C)C)cc1,480
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,456
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2cc(ccc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,478
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,474
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2cc(ccc2)S(=O)(=O)c2cc(ccc2)NC(=O)c2cc(ccc2)*)cc1,472
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2ccc(cc2)*)cc1,478
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2cc(ccc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2cc(ccc2)NC(=O)c2ccc(cc2)*)cc1,492
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2ccc(cc2)*)cc1,496
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)c2ccc(cc2)*)cc1,491
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)c2ccc(cc2)*)cc1,487
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)Nc2cc(ccc2)S(=O)(=O)c2cc(ccc2)NC(=O)c2ccc(cc2)*)cc1,455
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,485
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,507
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,491
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)C(c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)(C)C)cc1,483
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,483
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2cc(ccc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,491
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,488
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2cc(ccc2)S(=O)(=O)c2cc(ccc2)NC(=O)c2cc(ccc2)*)cc1,480
*N1C(=O)c2c(C1=O)c(ccc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,474
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2cc(c(cc2)c2c(cc(cc2)*)C)C)cc1,512
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,528
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,570
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,490
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,497
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)c2ccc(cc2)C(c2ccc(cc2)c2ccc(cc2)C(=O)*)(C)C)cc1,466
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)C2(c3c(C(=O)O2)cccc3)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,476
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,466
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,501
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,527
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)C(c2ccc(cc2)Oc2ccc(cc2)C(=O)*)(C)C)cc1,461
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)C2(c3c(C(=O)O2)cccc3)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,496
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,509
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,496
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)c2c(cc(cc2)*)C(F)(F)F)C(F)(F)F)cc1,600
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)OCC(COc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)(C)C)cc1,400
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CC(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)C*)cc1,405
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCC(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)CC*)cc1,390
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCC(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)CCC*)cc1,402
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCC(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)CCCCC*)cc1,440
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCCCCCCC(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)CCCCCCCCCC*)cc1,445
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CC(=O)Nc2cc(ccc2)Oc2ccc(cc2)NC(=O)C*)cc1,407
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCC(=O)Nc2cc(ccc2)Oc2ccc(cc2)NC(=O)CC*)cc1,399
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCC(=O)Nc2cc(ccc2)Oc2ccc(cc2)NC(=O)CCC*)cc1,415
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCC(=O)Nc2cc(ccc2)Oc2ccc(cc2)NC(=O)CCCCC*)cc1,440
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCCCCCCC(=O)Nc2cc(ccc2)Oc2ccc(cc2)NC(=O)CCCCCCCCCC*)cc1,440
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CC(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)C*)cc1,411
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCC(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)CC*)cc1,400
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCC(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)CCC*)cc1,400
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCC(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)CCCCC*)cc1,435
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCCCCCCC(=O)Nc2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)NC(=O)CCCCCCCCCC*)cc1,445
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CC(=O)Nc2ccc(cc2)Cc2ccc(cc2)NC(=O)C*)cc1,408
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCC(=O)Nc2ccc(cc2)Cc2ccc(cc2)NC(=O)CC*)cc1,382
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCC(=O)Nc2ccc(cc2)Cc2ccc(cc2)NC(=O)CCC*)cc1,410
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCC(=O)Nc2ccc(cc2)Cc2ccc(cc2)NC(=O)CCCCC*)cc1,428
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCCCCCCC(=O)Nc2ccc(cc2)Cc2ccc(cc2)NC(=O)CCCCCCCCCC*)cc1,441
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CC(=O)Nc2ccc(cc2)NC(=O)C*)cc1,416
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCC(=O)Nc2ccc(cc2)NC(=O)CC*)cc1,388
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCC(=O)Nc2ccc(cc2)NC(=O)CCC*)cc1,405
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCC(=O)Nc2ccc(cc2)NC(=O)CCCCC*)cc1,440
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)c1cc2c(C(=O)N(C2=O)CCCCCCCCCCC(=O)Nc2ccc(cc2)NC(=O)CCCCCCCCCC*)cc1,436
*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C#Cc2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,419.1666667
*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc2c(C(=O)N(C2=O)c2cc(ccc2)S(=O)(=O)c2cc(ccc2)*)cc1,546
